"Year","Season","Bank","Sample","L","Status","Number_of_crushed"
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",1,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",2,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",3,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",4,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",5,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",6,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",7,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",8,"alive",NA
2017,"August","vor4","3",9,"alive",NA
2017,"August","vor4","3",9,"alive",NA
2017,"August","vor4","3",9,"alive",NA
2017,"August","vor4","3",9,"alive",NA
2017,"August","vor4","3",9,"alive",NA
2017,"August","vor4","3",9,"alive",NA
2017,"August","vor4","3",9,"alive",NA
2017,"August","vor4","3",10,"alive",NA
2017,"August","vor4","3",10,"alive",NA
2017,"August","vor4","3",10,"alive",NA
2017,"August","vor4","3",10,"alive",NA
2017,"August","vor4","3",24,"alive",NA
2017,"August","vor4","3",29,"alive",NA
2017,"August","vor4","3",20,"alive",NA
2017,"August","vor4","3",37,"alive",NA
2017,"August","vor4","3",22,"alive",NA
2017,"August","vor4","3",22,"alive",NA
2017,"August","vor4","3",21,"alive",NA
2017,"August","vor4","3",14,"alive",NA
2017,"August","vor4","3",23,"alive",NA
