species,lon,lat,Status
Bosmina coregoni,16.20167,56.3708299991307,Native
Bosmina coregoni,18.23333,58.5833299991615,Native
Bosmina coregoni,17.62367,58.8033299991648,Native
Bosmina coregoni,19.80817,63.525169999248,Native
Bosmina coregoni,23.23367,65.1666699992818,Native
Bosmina coregoni,18.954,62.652669999231,Native
Bosmina coregoni,18.26333,62.863499999235,Native
Bosmina coregoni,11.689965,59.400123,Native
Bosmina longispina,11.689965,59.400123,Native
Bosmina longispina,10.948001,60.833372,Native
Bosmina longispina,11.101658,60.651428,Native
Bosmina coregoni,20.05,57.3333299991434,Native
Bosmina coregoni,18.95133,62.652169999231,Native
Bosmina coregoni,19.80817,63.524999999248,Native
Bosmina coregoni,22.44767,65.7298299992939,Native
Bosmina coregoni,23.23433,65.1664999992818,Native
Bosmina coregoni,18.26467,62.863499999235,Native
Bosmina coregoni,18.548,62.1004999992206,Native
Bosmina coregoni,19.81933,63.4994999992475,Native
Bosmina coregoni,22.06617,64.7081699992721,Native
Bosmina longispina,6.380024,60.612638,Native
Bosmina coregoni,14.08333,54.9999999991142,Native
Bosmina coregoni,19.817,63.4999999992475,Native
Bosmina coregoni,23.23283,65.1666699992818,Native
Bosmina coregoni,22.4465,65.7301699992939,Native
Bosmina coregoni,18.23333,61.183499999204,Native
Bosmina coregoni,18.95233,62.652669999231,Native
Bosmina coregoni,18.26233,62.863999999235,Native
Bosmina coregoni,18.54867,62.0999999992206,Native
Bosmina coregoni,23.23217,65.1661699992818,Native
Bosmina coregoni,22.44667,65.7299999992939,Native
Bosmina coregoni,18.54833,62.0994999992206,Native
Bosmina coregoni,18.94917,62.654329999231,Native
Bosmina coregoni,22.0655,64.7083299992721,Native
Bosmina coregoni,19.81817,63.4993299992475,Native
Bosmina coregoni,18.26283,62.863329999235,Native
Bosmina kessleri,50.5997,62.0007,Native
Bosmina longispina,50.5997,62.0007,Native
Bosmina coregoni,50.5997,62.0007,Native
Bosmina coregoni,50.1893,61.9837,Native
Bosmina kessleri,50.1893,61.9837,Native
Bosmina longispina,50.1893,61.9837,Native
Bosmina longispina,10.347548,63.423229,Native
Bosmina longispina,10.31879,63.392996,Native
Bosmina longispina,10.322663,63.419006,Native
Bosmina longispina,10.281744,63.425791,Native
Bosmina longispina,10.279919,63.423611,Native
Bosmina longispina,10.322477,63.394838,Native
Bosmina longispina,10.317427,63.402559,Native
Bosmina longispina,10.341788,63.403311,Native
Bosmina longispina,10.319788,63.41777,Native
Bosmina longispina,10.348524,63.422241,Native
Bosmina longispina,18.982851,68.653562,Native
Bosmina longispina,19.365937,68.597669,Native
Bosmina longispina,19.69529,68.494368,Native
Bosmina longispina,19.398814,68.572103,Native
Bosmina longispina,19.083468,68.643331,Native
Bosmina longispina,19.599874,68.519542,Native
Bosmina longispina,19.237673,68.589182,Native
Bosmina longispina,8.902162,59.495927,Native
Bosmina longispina,8.910909,59.485001,Native
Bosmina longispina,18.93781,68.662071,Native
Bosmina longispina,19.456454,68.538695,Native
Bosmina longispina,19.745682,68.515868,Native
Bosmina longispina,8.948432,59.485038,Native
Bosmina coregoni,19.819,63.4996699992475,Native
Bosmina coregoni,18.95217,62.652829999231,Native
Bosmina coregoni,18.26333,62.863669999235,Native
Bosmina coregoni,18.54783,62.0999999992206,Native
Bosmina coregoni,23.23233,65.1668299992818,Native
Bosmina coregoni,22.06733,64.7084999992721,Native
Bosmina coregoni,19.808,63.5246699992479,Native
Bosmina coregoni,22.44717,65.7298299992939,Native
Bosmina coregoni,22.06617,64.7076699992721,Native
Bosmina coregoni,22.44683,65.7294999992939,Native
Bosmina coregoni,23.23217,65.1666699992818,Native
Bosmina coregoni,18.95217,62.652499999231,Native
Bosmina coregoni,18.26517,62.863169999235,Native
Bosmina coregoni,19.81917,63.4991699992474,Native
Bosmina coregoni,18.5495,62.0993299992206,Native
Bosmina coregoni,19.81933,63.4996699992475,Native
Bosmina coregoni,19.80817,63.5246699992479,Native
Bosmina longispina,9.634163,60.347672,Native
Bosmina longispina,8.19846,59.77115,Native
Bosmina coregoni,11.688555,59.449436,Native
Bosmina longispina,11.688555,59.449436,Native
Bosmina coregoni,18.54833,62.0999999992206,Native
Bosmina coregoni,22.06917,64.7068299992721,Native
Bosmina coregoni,18.2675,62.862669999235,Native
Bosmina longispina,6.765125,58.20312,Native
Bosmina longispina,8.444583,58.516439,Native
Bosmina longispina,8.44728,58.518498,Native
Bosmina longispina,5.76594,58.75696,Native
Bosmina longispina,9.3237,59.064202,Native
Bosmina longispina,6.220945,58.416946,Native
Bosmina longispina,8.044688,58.604983,Native
Bosmina longispina,6.223121,58.41626,Native
Bosmina longispina,8.449877,58.518213,Native
Bosmina longispina,9.316168,59.061076,Native
Bosmina longispina,8.043404,58.60474,Native
Bosmina longispina,6.218975,58.417216,Native
Bosmina longispina,5.76569,58.75653,Native
Bosmina longispina,5.771039,58.75755,Native
Bosmina longispina,9.315581,59.056591,Native
Bosmina longispina,6.765804,58.201533,Native
Bosmina longispina,8.043687,58.606165,Native
Bosmina longispina,6.766742,58.200965,Native
Bosmina coregoni,18.549,62.0999999992206,Native
Bosmina coregoni,18.95283,62.652829999231,Native
Bosmina coregoni,22.06567,64.7078299992721,Native
Bosmina coregoni,23.23283,65.1661699992818,Native
Bosmina coregoni,19.81883,63.4994999992475,Native
Bosmina coregoni,19.81633,63.4998299992475,Native
Bosmina coregoni,19.80883,63.524329999248,Native
Bosmina coregoni,18.26383,62.863829999235,Native
Bosmina coregoni,22.44767,65.7296699992939,Native
Bosmina longispina,9.151106,59.45578,Native
Bosmina longispina,9.161006,59.467856,Native
Bosmina longispina,8.783014,58.522878,Native
Bosmina longispina,8.541697,58.440098,Native
Bosmina longispina,8.938179,58.561496,Native
Bosmina longispina,8.651554,58.441616,Native
Bosmina longispina,8.949911,58.551354,Native
Bosmina longispina,8.771567,58.48742,Native
Bosmina longispina,8.564029,58.439972,Native
Bosmina longispina,8.665862,58.433479,Native
Bosmina longispina,8.651156,58.44162,Native
Bosmina longispina,8.690999,58.485688,Native
Bosmina longispina,8.938469,58.572649,Native
Bosmina longispina,8.664305,58.469985,Native
Bosmina longispina,8.648331,58.47053,Native
Bosmina longispina,8.736618,58.461766,Native
Bosmina longispina,8.648152,58.47067,Native
Bosmina longispina,8.661187,58.470182,Native
Bosmina longispina,8.93752,58.561292,Native
Bosmina longispina,8.654458,58.441821,Native
Bosmina longispina,8.536912,58.442503,Native
Bosmina longispina,8.539209,58.441559,Native
Bosmina longispina,8.939105,58.572691,Native
Bosmina longispina,8.961099,58.553422,Native
Bosmina longispina,8.706156,58.458898,Native
Bosmina longispina,8.721442,58.495177,Native
Bosmina longispina,8.949741,58.551808,Native
Bosmina longispina,8.640416,58.477345,Native
Bosmina longispina,8.560049,58.439278,Native
Bosmina longispina,9.617986,60.338725,Native
Bosmina longispina,11.183548,61.822387,Native
Bosmina longispina,24.224586,69.599255,Native
Bosmina longispina,24.294112,69.692341,Native
Bosmina longispina,24.108376,69.662407,Native
Bosmina longispina,20.181183,68.917405,Native
Bosmina longispina,6.470391,61.342667,Native
Bosmina longispina,5.254042,60.896476,Native
Bosmina longispina,19.006647,69.130028,Native
Bosmina longispina,11.901517,60.098757,Native
Bosmina longispina,17.396408,69.251684,Native
Bosmina longispina,12.122602,64.616229,Native
Bosmina longispina,12.113721,64.616909,Native
Bosmina longispina,5.252125,60.897437,Native
Bosmina longispina,5.575619,60.833842,Native
Bosmina longispina,16.31085,68.66997,Native
Bosmina longispina,17.411995,69.252111,Native
Bosmina longispina,5.1575,60.559139,Native
Bosmina longispina,5.100481,60.632269,Native
Bosmina longispina,9.7296,60.369604,Native
Bosmina longispina,24.129949,69.612717,Native
Bosmina longispina,22.854461,69.110706,Native
Bosmina longispina,22.775393,69.17477,Native
Bosmina longispina,11.76287,59.77477,Native
Bosmina longispina,16.305723,68.674172,Native
Bosmina longispina,18.16095,68.88335,Native
Bosmina longispina,18.368098,69.318699,Native
Bosmina longispina,22.830299,69.142822,Native
Bosmina longispina,19.614171,68.987114,Native
Bosmina longispina,20.200001,68.92,Native
Bosmina longispina,19.49598,68.53699,Native
Bosmina longispina,24.169985,69.71521,Native
Bosmina longispina,12.149937,64.619487,Native
Bosmina longispina,9.727268,60.371557,Native
Bosmina longispina,5.19405,59.632901,Native
Bosmina longispina,11.63038,61.154507,Native
Bosmina longispina,24.266542,69.676127,Native
Bosmina longispina,11.622304,61.919783,Native
Bosmina longispina,5.118225,60.572345,Native
Bosmina longispina,7.445353,59.684425,Native
Bosmina longispina,5.281071,59.760679,Native
Bosmina longispina,11.182018,61.82352,Native
Bosmina longispina,9.727875,60.371446,Native
Bosmina longispina,10.217143,60.517382,Native
Bosmina longispina,7.964835,59.329286,Native
Bosmina longispina,9.487974,60.558198,Native
Bosmina longispina,11.680985,59.113168,Native
Bosmina longispina,6.02299,59.54655,Native
Bosmina longispina,7.97884,59.32096,Native
Bosmina longispina,9.493376,60.559854,Native
Bosmina longispina,11.62277,61.155735,Native
Bosmina longispina,9.668546,60.325028,Native
Bosmina longispina,9.631287,60.372412,Native
Bosmina longispina,24.305948,69.618983,Native
Bosmina longispina,17.409881,69.245851,Native
Bosmina longispina,5.118811,60.574129,Native
Bosmina longispina,8.751138,60.487849,Native
Bosmina longispina,10.8102,63.2604,Native
Bosmina longispina,9.643337,60.156533,Native
Bosmina longispina,24.248053,69.695246,Native
Bosmina longispina,10.755156,64.220924,Native
Bosmina longispina,11.540091,61.963012,Native
Bosmina longispina,19.044997,69.107113,Native
Bosmina longispina,24.111072,69.698379,Native
Bosmina longispina,20.17918,68.91537,Native
Bosmina longispina,11.896235,60.099238,Native
Bosmina longispina,18.17,68.88,Native
Bosmina longispina,5.272909,59.755815,Native
Bosmina longispina,5.11634,60.623739,Native
Bosmina longispina,5.251449,60.895943,Native
Bosmina longispina,11.183896,61.82324,Native
Bosmina longispina,10.214532,60.507968,Native
Bosmina longispina,8.760076,60.481926,Native
Bosmina longispina,22.83862,69.11055,Native
Bosmina longispina,22.726384,69.157281,Native
Bosmina longispina,24.323472,69.655078,Native
Bosmina longispina,11.687233,59.109919,Native
Bosmina longispina,6.026075,59.545071,Native
Bosmina longispina,7.450487,59.677587,Native
Bosmina longispina,19.117823,69.106557,Native
Bosmina longispina,19.002001,69.121836,Native
Bosmina longispina,9.770577,60.122024,Native
Bosmina longispina,9.648358,60.299506,Native
Bosmina longispina,24.204411,69.662378,Native
Bosmina longispina,11.770341,59.773112,Native
Bosmina longispina,19.601501,69.0117,Native
Bosmina longispina,5.573547,60.833591,Native
Bosmina longispina,5.196712,59.634046,Native
Bosmina longispina,9.616988,60.249571,Native
Bosmina longispina,9.733918,60.163977,Native
Bosmina longispina,9.630304,60.213939,Native
Bosmina longispina,22.777064,69.138661,Native
Bosmina longispina,22.806828,69.099127,Native
Bosmina longispina,5.570591,60.832253,Native
Bosmina longispina,5.198071,59.635589,Native
Bosmina longispina,19.15704,69.09251,Native
Bosmina longispina,22.844073,69.086485,Native
Bosmina longispina,9.608053,60.369216,Native
Bosmina longispina,22.725501,69.1933,Native
Bosmina longispina,11.896456,60.099009,Native
Bosmina longispina,18.368295,69.301999,Native
Bosmina longispina,16.29952,68.67582,Native
Bosmina longispina,6.466149,61.343783,Native
Bosmina longispina,7.962739,59.326276,Native
Bosmina longispina,7.446489,59.679408,Native
Bosmina coregoni,18.54883,62.0998299992206,Native
Bosmina coregoni,18.95167,62.652669999231,Native
Bosmina coregoni,19.81917,63.4994999992475,Native
Bosmina coregoni,19.80717,63.524999999248,Native
Bosmina coregoni,18.2635,62.863669999235,Native
Bosmina coregoni,22.44717,65.7301699992939,Native
Bosmina longispina,9.799824,63.30148,Native
Bosmina longispina,9.659916,63.234137,Native
Bosmina longispina,9.798725,63.300697,Native
Bosmina longispina,9.67572,63.246126,Native
Bosmina longispina,8.305111,59.816794,Native
Bosmina longispina,8.163309,59.782759,Native
Bosmina longispina,9.795258,61.881118,Native
Bosmina longispina,30.362897,69.694529,Native
Bosmina longispina,8.208444,59.849103,Native
Bosmina longispina,8.251204,59.75063,Native
Bosmina longispina,30.364056,69.694675,Native
Bosmina longispina,7.988304,59.878873,Native
Bosmina longispina,10.75901,61.984173,Native
Bosmina longispina,10.759519,61.98104,Native
Bosmina longispina,7.680932,58.319306,Native
Bosmina longispina,8.029278,59.853911,Native
Bosmina longispina,9.796932,61.891319,Native
Bosmina longispina,8.737493,59.832385,Native
Bosmina longispina,8.107238,59.870249,Native
Bosmina longispina,8.092767,59.806085,Native
Bosmina longispina,30.364482,69.696103,Native
Bosmina longispina,8.843124,62.269768,Native
Bosmina longispina,8.84483,59.271145,Native
Bosmina longispina,8.844439,59.271075,Native
Bosmina longispina,8.017035,59.960107,Native
Bosmina longispina,9.796454,61.881452,Native
Bosmina longispina,10.13521,61.886724,Native
Bosmina longispina,8.05051,59.92295,Native
Bosmina longispina,10.146879,61.884981,Native
Bosmina longispina,18.34777,69.30463,Native
Bosmina longispina,10.760446,61.981523,Native
Bosmina longispina,8.724405,59.83031,Native
Bosmina longispina,6.084484,58.673933,Native
Bosmina longispina,7.680846,58.319558,Native
Bosmina longispina,7.679732,58.318921,Native
Bosmina longispina,8.844032,59.27233,Native
Bosmina longispina,6.083492,58.674759,Native
Bosmina coregoni,-82.516802,41.933198,Native
Bosmina coregoni,17.62533,58.8031699991648,Native
Bosmina coregoni,18.54817,62.0996699992206,Native
Bosmina coregoni,18.95183,62.652669999231,Native
Bosmina coregoni,23.2335,65.1663299992817,Native
Bosmina coregoni,50.7772,61.8158,Native
Bosmina longispina,50.7772,61.8158,Native
Bosmina kessleri,50.7772,61.8158,Native
Bosmina longispina,50.2754,61.9825,Native
Bosmina kessleri,50.2754,61.9825,Native
Bosmina coregoni,50.2754,61.9825,Native
Bosmina longispina,9.498864,59.471632,Native
Bosmina longispina,9.510615,59.473216,Native
Bosmina longispina,9.506297,59.477795,Native
Bosmina longispina,9.488838,59.457645,Native
Bosmina longispina,9.496247,59.446357,Native
Bosmina longispina,8.940639,58.574014,Native
Bosmina longispina,8.771533,58.48978,Native
Bosmina longispina,8.938104,58.562086,Native
Bosmina longispina,8.710269,58.459549,Native
Bosmina longispina,8.959097,58.553708,Native
Bosmina longispina,8.665774,58.433666,Native
Bosmina longispina,8.722768,58.495168,Native
Bosmina longispina,8.722441,58.494711,Native
Bosmina longispina,8.958402,58.552534,Native
Bosmina longispina,8.936966,58.574935,Native
Bosmina longispina,8.735518,58.462259,Native
Bosmina longispina,10.319981,63.400633,Native
Bosmina longispina,30.458953,69.652978,Native
Bosmina longispina,30.079844,69.682094,Native
Bosmina longispina,30.696537,69.61682,Native
Bosmina longispina,19.084832,69.122106,Native
Bosmina longispina,18.16183,68.8844,Native
Bosmina longispina,5.273229,59.75744,Native
Bosmina longispina,10.939016,61.222313,Native
Bosmina longispina,12.0519,60.183,Native
Bosmina longispina,11.81319,60.75933,Native
Bosmina longispina,11.504399,60.49109,Native
Bosmina longispina,30.585359,69.553608,Native
Bosmina longispina,17.9219,69.44357,Native
Bosmina longispina,12.18057,60.44003,Native
Bosmina longispina,11.6862,60.3557,Native
Bosmina longispina,6.467041,61.343842,Native
Bosmina longispina,19.127077,69.12049,Native
Bosmina longispina,17.92312,69.4408,Native
Bosmina coregoni,12.0519,60.183,Native
Bosmina longispina,12.0879,60.306,Native
Bosmina coregoni,18.233,61.183169999204,Native
Bosmina coregoni,18.5495,62.0996699992206,Native
Bosmina coregoni,18.9525,62.652669999231,Native
Bosmina coregoni,22.06667,64.7084999992721,Native
Bosmina coregoni,23.233,65.1666699992818,Native
Bosmina coregoni,19.81883,63.4996699992475,Native
Bosmina coregoni,19.81917,63.4998299992475,Native
Bosmina coregoni,19.80833,63.525169999248,Native
Bosmina coregoni,18.26467,62.863669999235,Native
Bosmina coregoni,22.44817,65.7304999992939,Native
Bosmina longispina,19.055015,69.137212,Native
Bosmina longispina,8.7246,59.830611,Native
Bosmina longispina,17.932425,69.440285,Native
Bosmina longispina,19.113127,69.094463,Native
Bosmina coregoni,18.549,62.1003299992206,Native
Bosmina coregoni,23.2315,65.1666699992818,Native
Bosmina coregoni,22.0675,64.7078299992721,Native
Bosmina coregoni,19.8195,63.4996699992475,Native
Bosmina coregoni,19.8085,63.5246699992479,Native
Bosmina coregoni,18.95283,62.652999999231,Native
Bosmina coregoni,18.264,62.863669999235,Native
Bosmina coregoni,22.447,65.7304999992939,Native
Bosmina longispina,13.278081,66.409812,Native
Bosmina longispina,13.276341,66.41441,Native
Bosmina longispina,10.770151,64.219435,Native
Bosmina longispina,10.769274,64.219557,Native
Bosmina coregoni,19.80767,63.525329999248,Native
Bosmina coregoni,23.23533,65.1668299992818,Native
Bosmina coregoni,23.23533,65.1668299992818,Native
Bosmina coregoni,18.95183,62.653499999231,Native
Bosmina coregoni,18.26367,62.863669999235,Native
Bosmina longispina,7.99295,58.615555,Native
Bosmina longispina,7.912756,58.782434,Native
Bosmina longispina,7.94007,58.657724,Native
Bosmina longispina,7.96637,58.746004,Native
Bosmina longispina,6.369323,61.939612,Native
Bosmina longispina,8.161651,62.58427,Native
Bosmina longispina,6.388446,60.618335,Native
Bosmina longispina,6.589994,58.353828,Native
Bosmina longispina,7.80064,58.69986,Native
Bosmina longispina,11.230716,59.7077,Native
Bosmina coregoni,19.80783,63.525169999248,Native
Bosmina coregoni,18.95333,62.652829999231,Native
Bosmina coregoni,18.26233,62.863669999235,Native
Bosmina coregoni,19.81783,63.4994999992475,Native
